,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,languages,genre,tags
518,477770,Ride 2,Milestone S.r.l.,Milestone S.r.l.,,2364,366,0,"100,000 .. 200,000",1609,0,1805,0,2999,2999,0,19,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Japanese","Racing, Simulation, Sports","{'Racing': 98, 'Simulation': 65, 'Sports': 63, 'Motorbike': 41, 'Bikes': 39, 'Multiplayer': 33, 'Open World': 21, 'Singleplayer': 19, 'Action': 13, 'Split Screen': 6}"
519,1263370,Seek Girl:Fog Ⅰ,DSGame,DSGame,,3808,683,0,"100,000 .. 200,000",99,4,92,4,287,399,28,23,"English, Japanese, Simplified Chinese, Traditional Chinese","Action, Adventure, Casual, Indie, RPG, Strategy","{'Sexual Content': 710, 'Nudity': 600, 'Mature': 566, 'NSFW': 379, 'FPS': 303, 'Hentai': 243, 'Multiple Endings': 168, 'Indie': 168, 'Strategy': 165, 'Puzzle': 162, 'Dungeon Crawler': 160, 'Casual': 152, 'Singleplayer': 149, 'Adventure': 149, 'RPG': 143, 'Anime': 142, 'Rogue-lite': 140, 'Early Access': 109, 'Cute': 92, 'Action': 78}"
520,448830,ASMR Universe,Colossal Wreck,Colossal Wreck,,79,36,0,"100,000 .. 200,000",316,0,316,0,299,299,0,0,English,Utilities,"{'Utilities': 39, 'Relaxing': 16, 'Atmospheric': 16, 'Indie': 14, 'Casual': 14, 'Experimental': 13, 'Software': 13, 'Cute': 13, 'Abstract': 13, 'Singleplayer': 13, 'Sandbox': 13, 'Music': 13, 'Audio Production': 13, '2D': 12, 'Great Soundtrack': 12, 'Dark': 12, 'Simulation': 12, 'Minimalist': 11, 'Psychedelic': 11, 'Surreal': 11}"
521,314830,Blackguards 2,Daedalic Entertainment,Daedalic Entertainment,,718,366,0,"100,000 .. 200,000",194,0,211,0,999,999,0,9,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Polish, Turkish","Adventure, Indie, RPG, Strategy","{'RPG': 151, 'Strategy': 134, 'Adventure': 106, 'Indie': 101, 'Turn-Based': 98, 'Fantasy': 73, 'Turn-Based Combat': 67, 'Turn-Based Strategy': 59, 'Singleplayer': 57, 'Tactical': 56, 'Female Protagonist': 52, 'Tactical RPG': 48, 'Dark Fantasy': 45, 'Hex Grid': 41, 'Turn-Based Tactics': 40, 'CRPG': 36, 'Isometric': 34, 'Choices Matter': 32, 'Villain Protagonist': 28, 'Strategy RPG': 26}"
522,846870,Yooka-Laylee and the Impossible Lair,Playtonic Games,Team17 Digital Ltd,,826,150,0,"100,000 .. 200,000",306,0,468,0,2999,2999,0,9,"English, French, German, Spanish - Spain, Japanese, Simplified Chinese, Polish","Adventure, Indie","{'Adventure': 95, 'Indie': 90, 'Platformer': 49, '2.5D': 30, 'Great Soundtrack': 29, 'Singleplayer': 24, 'Colorful': 22, 'Family Friendly': 21, 'Exploration': 18, 'Funny': 18, 'Comedy': 17, 'Cute': 17, 'Puzzle': 14}"
523,524970,Helmet Heroes,Helmet Games,Helmet Games,,482,432,0,"100,000 .. 200,000",783,29,357,29,0,0,0,6,English,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","{'Free to Play': 102, 'Adventure': 71, 'Massively Multiplayer': 68, 'RPG': 66, 'Multiplayer': 55, 'Action': 54, 'Funny': 31, '2D': 31, 'Open World': 25, 'MMORPG': 16}"
524,222640,Aarklash: Legacy,Cyanide Studio,Nacon,,578,210,0,"100,000 .. 200,000",396,0,586,0,1599,1599,0,3,"English, French, German, Spanish - Spain, Russian, Polish","Adventure, Strategy","{'RPG': 79, 'Strategy': 77, 'Adventure': 58, 'Tactical': 57, 'Real-Time with Pause': 53, 'Fantasy': 51, 'Singleplayer': 25, 'Party-Based RPG': 16, 'Isometric': 12, 'Difficult': 10, 'CRPG': 7, 'Tactical RPG': 6, 'Action RPG': 5}"
525,1461600,Project Sparrow,Dids,Dids,,1037,114,0,"100,000 .. 200,000",160,0,160,0,1299,1299,0,7,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Turkish","Action, Indie, Early Access","{'Action': 68, 'Archery': 53, 'Multiplayer': 49, 'PvP': 47, 'Fantasy': 39, 'Arena Shooter': 37, 'Shooter': 34, 'Third-Person Shooter': 33, 'Sniper': 28, 'Combat': 26, 'Early Access': 24, 'Third Person': 24, 'Indie': 23, '3D': 21, 'Realistic': 18, 'Singleplayer': 15}"
526,1272320,Diplomacy is Not an Option,Door 407,Door 407,,3468,535,0,"100,000 .. 200,000",806,595,545,595,1999,2499,20,371,"English, Russian, French, Italian, German, Spanish - Spain, Simplified Chinese","Indie, Strategy, Early Access","{'City Builder': 364, 'Tower Defense': 318, 'Strategy': 302, 'Sandbox': 282, 'Building': 281, 'Base-Building': 265, 'Survival': 263, 'RTS': 250, 'Procedural Generation': 207, 'Medieval': 195, 'Colorful': 188, 'Singleplayer': 186, 'Stylized': 184, 'Combat': 180, '3D': 166, 'Early Access': 164, 'Action RTS': 161, 'Indie': 152, 'Violent': 144, 'Action': 142}"
527,353360,how do you Do It?,"Nina Freeman, Emmett Butler, Decky Coss, Joni Kittaka",none,,2191,407,0,"100,000 .. 200,000",5,0,6,0,0,0,0,2,English,"Free to Play, Indie","{'Free to Play': 184, 'Indie': 126, 'Nudity': 120, 'Female Protagonist': 114, 'Short': 81, 'Singleplayer': 59, 'Sexual Content': 56, 'Mature': 37, 'Pixel Graphics': 27, '2D': 22, 'Memes': 20, 'Experimental': 19, 'Atmospheric': 7}"
528,294230,Millie,Forever Entertainment S. A.,Forever Entertainment S. A.,,572,133,0,"100,000 .. 200,000",174,0,166,0,399,399,0,0,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Simplified Chinese","Action, Casual, Indie","{'Casual': 45, 'Indie': 34, 'Action': 31, 'Puzzle': 25, 'Cute': 15, 'Adventure': 10, 'Arcade': 10, 'Top-Down': 10, 'Family Friendly': 10, 'Singleplayer': 9, 'Female Protagonist': 9}"
529,265120,Meridian: New World,Elder Games,Headup Publishing,,236,263,0,"100,000 .. 200,000",199,0,235,0,699,699,0,0,"English, German, Czech, Portuguese - Portugal, French, Hungarian, Russian","Indie, Strategy","{'Strategy': 73, 'RTS': 52, 'Indie': 42, 'Sci-fi': 27, 'Singleplayer': 17, 'Early Access': 6, 'Multiplayer': 5}"
530,540900,Nuclear Contingency,Amaterasu Software,Amaterasu Software,,140,130,0,"100,000 .. 200,000",228,0,241,0,30,99,70,7,English,"Action, Adventure, Indie","{'Action': 100, 'Adventure': 25, 'Indie': 25, 'Stealth': 14}"
531,1597060,Bubbaruka!,Benjamin Schade,Benjamin Schade,,41,4,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0,English,"Indie, Simulation","{'Cute': 449, 'Horror': 444, 'Psychological Horror': 441, 'Survival Horror': 433, 'Puzzle': 429, 'Atmospheric': 418, 'Exploration': 410, 'Pixel Graphics': 404, ""1990's"": 393, '2D': 385, 'Abstract': 371, 'Cartoon': 359, 'Colorful': 346, 'Third Person': 331, 'Top-Down': 320, 'Singleplayer': 304, 'Dark': 289, 'Mystery': 287, 'Supernatural': 266, 'Adventure': 245}"
532,466270,Half-Life: A Place in the West,"Michael Pelletier, Ross Joseph Gardner","Michael Pelletier, Ross Joseph Gardner",,615,77,0,"100,000 .. 200,000",8,0,11,0,0,0,0,0,English,Indie,"{'Indie': 67, 'Comic Book': 61, 'Violent': 49, 'Story Rich': 47, 'Dystopian ': 46, 'Sexual Content': 46, 'Free to Play': 45, 'Sci-fi': 45, 'Atmospheric': 43, 'Gore': 36, 'Nudity': 36, 'Aliens': 32, 'Adventure': 28, 'Action': 26, 'Drama': 12}"
533,1627130,Shadoworlds,"Krisalis Software, Teque London",Ziggurat,,1,0,0,"200,000 .. 500,000",0,0,0,0,699,699,0,0,English,"Adventure, RPG, Strategy","{'Real Time Tactics': 448, 'Party-Based RPG': 441, 'Sci-fi': 438, 'Exploration': 434, 'Action RPG': 428, 'Isometric': 418, 'Survival': 408, 'Crafting': 401, 'Pixel Graphics': 393, 'Space': 383, 'Strategy': 379, 'Resource Management': 371, 'Character Customization': 346, ""1990's"": 334, 'Retro': 320, 'Cyberpunk': 303, 'Robots': 286, 'RPG': 286, 'Aliens': 285, 'Anime': 246}"
534,315060,Bloop Reloaded,2SD,KISS ltd,,226,119,0,"100,000 .. 200,000",320,0,343,0,0,0,0,0,"English, Hungarian, Korean","Casual, Indie, Simulation","{'Indie': 52, 'Casual': 34, 'Simulation': 29, 'Puzzle': 16, 'Physics': 11, 'Free to Play': 5}"
535,2058190,Lost Judgment,Ryu Ga Gotoku Studio,SEGA,,2479,112,0,"100,000 .. 200,000",1096,0,2155,0,5999,5999,0,536,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese","Action, Adventure","{'Action': 429, 'Adventure': 420, ""Beat 'em up"": 392, '3D Fighter': 391, 'Action-Adventure': 388, 'Cinematic': 373, 'Hack and Slash': 364, 'Realistic': 352, 'Third Person': 347, 'Conspiracy': 336, 'Crime': 332, 'Dark': 316, 'Detective': 309, 'Drama': 293, 'Foreign': 269, 'Investigation': 259, 'Gambling': 255, 'Logic': 232, 'Martial Arts': 228, 'Modern': 197}"
536,1454890,Titanfall­,Respawn Entertainment,Electronic Arts,,706,1160,0,"100,000 .. 200,000",97,0,100,0,0,0,0,3,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Traditional Chinese",Action,"{'Action': 82, 'FPS': 58, 'Shooter': 52, 'First-Person': 52, 'Mechs': 51, 'PvP': 40, 'Parkour': 40, 'Sci-fi': 38, 'Hero Shooter': 35, 'Multiplayer': 33, 'Team-Based': 31, 'Robots': 31, 'Class-Based': 24, 'Gore': 23, 'Violent': 23, 'Combat': 23, 'Dystopian ': 15, 'Singleplayer': 9}"
537,385890,Golden Rush,Forbes Consult Ltd,ELYLAND  INVESTMENT COMPANY Ltd,,230,282,0,"100,000 .. 200,000",19,0,19,0,0,0,0,0,"English, Russian","Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access","{'Free to Play': 141, 'Early Access': 121, 'MOBA': 117, 'Action': 44, 'RPG': 44, 'Strategy': 39, 'Massively Multiplayer': 39, 'Multiplayer': 7}"
538,394120,Atom Universe,Atom Republic,Atom Republic,,166,267,0,"100,000 .. 200,000",12,0,15,0,0,0,0,0,English,"Casual, Free to Play, Massively Multiplayer","{'Free to Play': 133, 'Open World': 79, 'Massively Multiplayer': 75, 'Casual': 68, 'Multiplayer': 59, 'Action': 50, 'Early Access': 41, 'Simulation': 39, 'Sci-fi': 25, 'Funny': 17, 'Indie': 13, 'VR': 13, 'Singleplayer': 12, 'Adventure': 9, 'RPG': 8, 'Family Friendly': 5}"
539,1502660,Untrusted,evolvedlabs,evolvedlabs,,808,130,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,English,"Free to Play, Indie, RPG","{'Multiplayer': 292, 'Social Deduction': 289, 'Hacking': 289, 'Party-Based RPG': 257, 'Text-Based': 252, 'Puzzle': 246, 'Tabletop': 233, 'Cyberpunk': 224, 'RPG': 211, 'Mystery': 210, 'PvP': 202, 'Minimalist': 178, 'Investigation': 171, '2D': 165, 'Turn-Based Tactics': 149, 'Crime': 135, 'Detective': 119, 'Choices Matter': 96, 'Tutorial': 76, 'Online Co-Op': 60}"
540,1241950,Warzone 2100,"Pumpkin Studios, Underdone Gaming, Warzone 2100 Project",Underdone Gaming,,1041,114,0,"100,000 .. 200,000",0,0,0,0,0,0,0,46,English,"Free to Play, Strategy","{'Strategy': 87, 'Free to Play': 82, 'RTS': 45, 'Base-Building': 39, 'War': 35, 'Real Time Tactics': 28, 'Classic': 27, 'Futuristic': 26, 'Multiplayer': 21, 'Singleplayer': 20, 'Sci-fi': 12, 'Post-apocalyptic': 7, ""1990's"": 5}"
541,461870,Police Simulator: Patrol Duty,Bigmoon Entertainment,Numantian Games,,2004,1832,0,"100,000 .. 200,000",601,0,663,0,1799,1799,0,9,"English, German, French, Spanish - Spain, Polish",Simulation,"{'Simulation': 148, 'Open World': 89, 'Crime': 72, 'Multiplayer': 71, 'Villain Protagonist': 68, 'Realistic': 62, 'Co-op': 59, 'Action': 50, 'Singleplayer': 36, 'Driving': 27, 'First-Person': 23, 'Dystopian ': 20, 'Adventure': 9, 'Female Protagonist': 6}"
542,350990,Bloodwood Reload,Luminy Studios,Luminy Studios,,151,238,0,"100,000 .. 200,000",7,0,8,0,0,0,0,0,"English, Italian, Spanish - Spain","Adventure, Free to Play, Indie","{'Free to Play': 113, 'Horror': 94, 'Adventure': 60, 'Indie': 56, 'Multiplayer': 56, 'Survival Horror': 20, 'First-Person': 11, 'Shooter': 9, 'Action': 8, 'FPS': 8, 'Massively Multiplayer': 7}"
543,619780,The Swords of Ditto: Mormo's Curse,onebitbeyond,Devolver Digital,,1358,821,0,"100,000 .. 200,000",396,0,592,0,1499,1499,0,15,"English, French, German, Spanish - Spain, Russian, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Japanese","Action, Adventure, Indie, RPG","{'Adventure': 82, 'Action Roguelike': 82, 'RPG': 80, 'Action': 61, 'Co-op': 61, 'Indie': 57, 'Local Co-Op': 54, 'Rogue-like': 50, 'Cute': 45, 'Rogue-lite': 44, '2D': 42, 'Multiplayer': 38, 'Hand-drawn': 32, 'Top-Down': 27, 'Cartoon': 25, 'Local Multiplayer': 18, 'Cartoony': 14, 'Singleplayer': 13, 'Casual': 13, 'Fantasy': 8}"
544,821250,Flotsam,Pajama Llama Games,Pajama Llama Games,,1788,567,0,"100,000 .. 200,000",750,2384,1190,2384,2499,2499,0,51,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese","Indie, Simulation, Strategy, Early Access","{'Early Access': 286, 'Colony Sim': 260, 'City Builder': 244, 'Building': 233, 'Survival': 231, 'Casual': 229, 'Open World': 219, 'Funny': 214, 'Sandbox': 210, 'Exploration': 209, 'Base-Building': 208, 'Management': 195, 'Strategy': 191, 'Post-apocalyptic': 191, '3D': 189, 'Cute': 185, 'Simulation': 178, 'Stylized': 163, 'Colorful': 158, 'Family Friendly': 154}"
545,1194840,Frog Fractions: Game of the Decade Edition,"Twinbeard, Inc.","Twinbeard, Inc.",,2058,111,0,"100,000 .. 200,000",42,0,54,0,0,0,0,3,English,"Action, Adventure, Casual, Free to Play, Indie, Simulation","{'Free to Play': 112, 'Casual': 99, 'Education': 91, 'Adventure': 87, 'Indie': 62, 'Action': 50, 'Simulation': 46, 'Story Rich': 23, 'Surreal': 22, 'Comedy': 22, 'Funny': 16, 'Cult Classic': 14, 'Memes': 12, 'NSFW': 11, 'Typing': 10, 'Bullet Hell': 9, 'Atmospheric': 8, 'Singleplayer': 7, 'Survival Horror': 6, 'Violent': 6}"
546,235900,RPG Maker XP,"Gotcha Gotcha Games, KADOKAWA, Yoji Ojima",Gotcha Gotcha Games,,896,68,0,"100,000 .. 200,000",3759,0,1071,0,2499,2499,0,173,English,"RPG, Design & Illustration, Education, Web Publishing, Game Development","{'Game Development': 57, 'RPG': 53, 'Web Publishing': 49, 'RPGMaker': 46, 'Design & Illustration': 35, 'Anime': 24, 'JRPG': 24, 'Software': 23, 'Education': 22}"
547,70100,Hacker Evolution,exosyphen studios,exosyphen studios,,645,335,0,"100,000 .. 200,000",145,0,141,0,99,99,0,0,English,Simulation,"{'Simulation': 126, 'Hacking': 95, 'Puzzle': 90, 'Singleplayer': 87, 'Text-Based': 85, 'Strategy': 79, 'Cyberpunk': 76, 'Difficult': 74, 'Indie': 72, 'Action': 70, 'Education': 65, 'Exploration': 60, 'Immersive Sim': 57, 'Typing': 56, '2D': 54, 'Minimalist': 51, 'Funny': 44, 'Tactical': 40, 'Anime': 31, 'Time Management': 31}"
548,703700,Our End of the World,"橘子班, 大好网",NVLMaker,,3435,871,0,"100,000 .. 200,000",218,0,209,0,999,999,0,21,"English, Simplified Chinese, Traditional Chinese","Adventure, Indie, Simulation","{'Sexual Content': 185, 'Dating Sim': 162, 'Multiple Endings': 153, 'Nudity': 151, 'Visual Novel': 138, 'Drama': 132, 'Anime': 107, 'Word Game': 94, 'Adventure': 86, 'Indie': 80, 'Post-apocalyptic': 77, 'Puzzle': 67, 'Simulation': 64, 'Dark': 59, 'Violent': 26, 'Horror': 21}"
549,1138660,Black Book,Morteshka,HypeTrain Digital,,4187,292,0,"100,000 .. 200,000",464,74,434,74,2499,2499,0,70,"English, Russian, Simplified Chinese","Adventure, Indie, RPG, Strategy","{'Card Battler': 307, 'Turn-Based Tactics': 293, 'Dungeon Crawler': 285, 'Card Game': 284, 'Rogue-lite': 281, 'Turn-Based': 280, 'Female Protagonist': 275, 'Rogue-like': 268, 'Strategy RPG': 267, 'RPG': 264, 'Mythology': 253, 'Choices Matter': 248, 'Strategy': 247, 'Deckbuilding': 246, '3D': 244, 'Story Rich': 235, 'Open World': 231, 'Dark Fantasy': 228, 'Turn-Based Combat': 220, 'Fantasy': 220}"
550,292160,UFO: Aftermath,Altar Interactive,Fulqrum Publishing,,196,54,0,"200,000 .. 500,000",44,0,44,0,399,399,0,3,"English, Russian, French, Italian, German, Spanish - Spain, Polish",Strategy,"{'Strategy': 72, 'Tactical': 25, 'Aliens': 20, 'Singleplayer': 19, 'Sci-fi': 18, 'Space': 13, 'Real-Time with Pause': 13, 'Turn-Based Strategy': 9, 'Isometric': 9, 'Turn-Based': 8, 'Classic': 6}"
551,6200,Ghost Master,Sick Puppies,Strategy First,,1493,181,0,"100,000 .. 200,000",313,0,270,0,499,499,0,8,"English, French, German, Italian",Strategy,"{'Strategy': 115, 'Comedy': 76, 'Puzzle': 56, 'Simulation': 51, 'Classic': 45, 'Funny': 43, 'Singleplayer': 40, 'Horror': 39, 'Tactical': 29, 'Sandbox': 22, 'Villain Protagonist': 16, 'Supernatural': 14, 'Great Soundtrack': 13, 'Management': 5}"
552,407050,Mussoumano: Ataque dos Haters,Maqna Interactive Ltda,Maqna Interactive Ltda,,27,8,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0,"English, Portuguese - Brazil","Adventure, Indie, Early Access","{'2.5D': 129, 'Platformer': 123, '3D Platformer': 120, 'Side Scroller': 117, ""1990's"": 114, 'Linear': 108, 'Funny': 106, 'Nostalgia': 102, '3D': 100, 'Retro': 98, 'Controller': 96, 'Action-Adventure': 94, 'Early Access': 92, '2D Platformer': 90, 'Comedy': 86, 'Singleplayer': 84, 'Memes': 78, 'Adventure': 72, 'PvP': 55, 'Story Rich': 52}"
553,603960,Monolith,Team D-13,Team D-13,,1599,29,0,"100,000 .. 200,000",595,0,720,0,799,799,0,11,"English, German","Action, Indie","{'Rogue-lite': 131, 'Action Roguelike': 123, 'Bullet Hell': 121, 'Indie': 115, ""Shoot 'Em Up"": 113, 'Pixel Graphics': 104, 'Action': 102, 'Rogue-like': 97, 'Difficult': 94, '2D': 93, 'Dungeon Crawler': 88, 'Shooter': 84, 'Singleplayer': 84, 'Top-Down': 83, 'Replay Value': 80, 'Procedural Generation': 80, 'Retro': 76, 'Arena Shooter': 74, 'Twin Stick Shooter': 73, 'Perma Death': 69}"
554,1049320,River City Girls,WayForward,"WayForward , Arc System Works",,2270,398,0,"100,000 .. 200,000",122,476,153,476,2999,2999,0,47,"English, French, Italian, German, Spanish - Spain, Japanese, Russian, Korean, Simplified Chinese, Traditional Chinese",Action,"{'Action': 113, ""Beat 'em up"": 112, 'Female Protagonist': 86, 'Pixel Graphics': 85, 'Anime': 81, 'Great Soundtrack': 67, 'Local Co-Op': 59, '2D': 48, 'Retro': 45, 'Co-op': 44, 'Local Multiplayer': 41, 'Cute': 38, 'Funny': 24, 'Singleplayer': 24, 'Multiplayer': 16, 'Adventure': 15, 'Nudity': 14, 'RPG': 13, 'Side Scroller': 7, 'Sexual Content': 5}"
555,251230,Livelock,Tuque Games,Gearbox Publishing,,545,145,0,"100,000 .. 200,000",72,0,95,0,999,999,0,1,"English, French, German, Russian","Action, Adventure, Indie","{'Action': 44, 'Top-Down Shooter': 34, 'Adventure': 33, 'Co-op': 33, 'Indie': 32, 'Twin Stick Shooter': 21, 'Top-Down': 21, 'Robots': 17, 'Online Co-Op': 15, 'Sci-fi': 15, 'Mechs': 13, 'Shooter': 12, 'Multiplayer': 12, 'Singleplayer': 9, 'Isometric': 9, 'Local Co-Op': 6}"
556,243450,Urban Trial Freestyle,Tate Multimedia,Tate Multimedia,,1291,275,0,"100,000 .. 200,000",144,0,168,0,69,699,90,5,"English, French, Italian, German, Spanish - Spain, Polish, Russian","Action, Racing, Simulation, Sports","{'Racing': 68, 'Sports': 53, 'Action': 51, 'Simulation': 43, 'Bikes': 22, 'Arcade': 21, 'Singleplayer': 19, 'Physics': 12, 'Motorbike': 8}"
557,1468720,Ultimate Epic Battle Simulator 2,Brilliant Game Studios,Brilliant Game Studios,,2760,363,0,"100,000 .. 200,000",549,273,902,273,1999,1999,0,152,English,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access","{'Early Access': 435, 'Simulation': 395, 'Action': 379, 'Strategy': 372, 'Sandbox': 362, 'God Game': 351, 'RTS': 335, 'Grand Strategy': 333, 'Wargame': 318, 'Choose Your Own Adventure': 313, 'Real Time Tactics': 307, 'Exploration': 306, '3D': 304, 'Hack and Slash': 302, 'Cinematic': 291, 'Colorful': 284, 'First-Person': 271, 'Realistic': 264, 'Third Person': 250, 'Top-Down': 243}"
558,465760,Scrap Garden,"Egidijus Bachur, Alexey Davydov",Flazm,,829,260,0,"100,000 .. 200,000",135,0,131,0,999,999,0,2,"English, French, German, Japanese, Russian, Simplified Chinese, Spanish - Spain, Polish","Action, Adventure, Indie","{'Adventure': 63, 'Indie': 61, 'Action': 58, 'Robots': 44, '3D Platformer': 43, 'Exploration': 40, 'Singleplayer': 37, 'Third Person': 36, 'Post-apocalyptic': 36, 'Family Friendly': 35, 'Cute': 34, 'Atmospheric': 32, 'Dragons': 31, 'Controller': 28, 'Physics': 26, 'Short': 20, 'Casual': 19, 'Platformer': 18, 'Puzzle-Platformer': 17, 'Puzzle': 15}"
559,486480,Tales of Destruction,Tero Lunkka,Tero Lunkka,,35,117,0,"200,000 .. 500,000",211,0,216,0,37,199,81,10,English,"Action, Indie","{'Indie': 57, 'Action': 23, 'FPS': 7}"
560,386490,Wanda - A Beautiful Apocalypse,Kodots Games,Kodots Games,,109,71,0,"100,000 .. 200,000",124,0,146,0,199,199,0,0,English,"Casual, Indie, RPG","{'Casual': 40, 'Indie': 25, 'Puzzle': 19, 'RPGMaker': 18, 'RPG': 17, 'Great Soundtrack': 17, 'Atmospheric': 17, 'Story Rich': 16, 'Adventure': 12, 'Visual Novel': 12, 'Robots': 6}"
561,15740,Oddworld: Munch's Oddysee,Oddworld Inhabitants,Oddworld Inhabitants,,681,204,0,"100,000 .. 200,000",22210,0,22244,0,499,499,0,3,"English, French, Italian, German, Spanish - Spain","Action, Adventure, Strategy","{'Adventure': 49, 'Action': 42, 'Strategy': 33, 'Platformer': 20, '3D Platformer': 17, 'Comedy': 16, 'Classic': 12, 'Puzzle': 8, 'Funny': 6}"
562,729660,Blackout Z: Slaughterhouse Edition,NukGames,NukGames,,1395,261,0,"100,000 .. 200,000",28,0,30,0,99,99,0,1,"English, Portuguese - Brazil, German, Russian, Simplified Chinese","Action, Indie","{'Action': 38, 'Indie': 34, 'Top-Down': 19, 'Top-Down Shooter': 18, 'Zombies': 17, '2D': 17, 'Pixel Graphics': 17, 'Score Attack': 15, 'Horror': 15, 'Singleplayer': 15, ""Shoot 'Em Up"": 15, 'Gore': 15, 'Twin Stick Shooter': 15, 'Arcade': 14, 'Replay Value': 14, 'Bullet Hell': 13, 'Destruction': 13, 'Difficult': 13, 'GameMaker': 13, 'Adventure': 13}"
563,228400,Ace Combat Assault Horizon - Enhanced Edition,NAMCO,BANDAI NAMCO Entertainment,,2966,2143,0,"200,000 .. 500,000",269,0,158,0,0,0,0,3,"English, German, French, Italian, Spanish - Spain, Simplified Chinese, Russian, Polish","Action, Simulation","{'Action': 227, 'Flight': 191, 'Simulation': 173, 'Military': 113, 'Arcade': 104, 'Quick-Time Events': 76, 'Multiplayer': 60, 'Cinematic': 60, 'Controller': 58, 'Shooter': 53, 'Great Soundtrack': 48, 'Co-op': 36, 'War': 24, 'On-Rails Shooter': 24, 'Singleplayer': 22, 'Casual': 11, 'Jet': 10}"
564,963710,Lost in Vivo,KIRA,KIRA,,2490,148,0,"100,000 .. 200,000",171,160,283,160,1199,1199,0,4,English,Indie,"{'Psychological Horror': 184, 'Horror': 173, 'Atmospheric': 166, 'Survival Horror': 163, 'Psychological': 140, 'Indie': 139, 'First-Person': 131, 'FPS': 129, 'Retro': 126, 'Lovecraftian': 122, 'Shooter': 116, 'Surreal': 111, 'Great Soundtrack': 109, 'Survival': 98, 'Mature': 93, 'Stylized': 88, 'Violent': 82, 'Singleplayer': 56, 'Multiple Endings': 50, 'Soundtrack': 49}"
565,1178050,狐の旅路,狐の旅路制作组,DZ,,1429,77,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1,"English, Not supported, Japanese, Simplified Chinese","Free to Play, Indie, RPG","{'Free to Play': 61, 'RPG': 47, 'Indie': 36, 'Anime': 32, 'RPGMaker': 28, 'Sexual Content': 23}"
566,1184160,RUSSIAPHOBIA,European Flameworms,Union Onion,,3761,1660,0,"100,000 .. 200,000",50,0,33,0,28,99,72,19,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","{'Action': 401, 'Indie': 394, 'Memes': 393, 'Massively Multiplayer': 383, 'Adventure': 381, 'Comedy': 378, 'RPG': 378, 'Simulation': 374, 'Funny': 369, 'Horror': 365, 'Strategy': 361, 'Relaxing': 349, 'Family Friendly': 344, 'Story Rich': 342, 'Singleplayer': 340, 'Open World': 314, 'Political Sim': 314, 'Stylized': 305, 'Action-Adventure': 302, 'Idler': 300}"
567,263740,FootLOL: Epic Soccer League,HeroCraft,HeroCraft PC,,885,169,0,"100,000 .. 200,000",193,0,154,0,999,999,0,1,"English, French, German, Spanish - Spain, Russian","Action, Indie, RPG, Sports","{'Football (Soccer)': 199, 'Sports': 141, 'Indie': 116, 'Action': 103, 'RPG': 99, 'Comedy': 89, 'Fast-Paced': 86, 'God Game': 83, 'Replay Value': 81, 'Multiplayer': 80, 'Memes': 75, 'Funny': 74, 'Casual': 71, 'Simulation': 63, 'Singleplayer': 62, 'Co-op': 52, 'Online Co-Op': 48, 'Top-Down': 46, 'Atmospheric': 44, 'Spectacle fighter': 30}"
